c047water	2631	c047	1	14	7	0	water	-74.6	abs	1	1	1	1	1	1	1	79.28	0	0	0	0	16.792	22.313	21.862	0	0	0	7.066	34.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.138
c050water	2630	c050	1	14	2	0	water	-76.6	abs	1	1	1	1	1	1	1	85.15	11.878	26.052	0	0	26.05	34.359	36.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.078
c051water	2629	c051	1	14	2	0	water	-73.6	abs	1	1	1	1	1	1	1	108.556	14.694	42.553	9.154	0	25.648	33.512	34.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.899
c052water	2628	c052	1	14	2	0	water	-66.3	abs	1	1	1	1	1	1	1	104.773	21.56	49.49	0	0	22.504	23.056	25.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.838
c053water	2627	c053	1	14	2	0	water	-62.2	abs	1	1	1	1	1	1	1	149.274	27.642	79.519	17.175	0	17.628	22.727	23.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.544
c054water	2625	c054	1	14	2	0	water	-66.3	abs	1	1	1	1	1	1	1	103.103	25.606	47.537	20.45	0	30.124	24.121	25.35	9.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.833
c056water	2626	c056	1	14	2	0	water	-55.7	abs	1	1	1	1	1	1	1	119.309	73.494	59.18	95.375	0	28.834	22.975	20.499	8.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.637
c088water	2632	c088	1	14	7	0	water	-87.8	abs	1	1	1	1	1	1	1	62.745	0	0	0	0	31.042	46.107	62.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.787
i003acetonitrile	2765	i003	1	13	3	0	acetonitrile	-80.2	abs	1.3442	0.07	0.32	41.2511	0	0	0.1024	82.397	10.913	26.258	0	0	0	0	0	0	0	0	3.214	29.93	0	4.155	10.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.524
i003dimethylsulfoxide	2850	i003	1	13	3	0	dimethylsulfoxide	-82.4	abs	1.417	0	0.88	61.7758	0	0	0.7744	82.397	10.913	26.258	0	0	0	0	0	0	0	0	3.214	29.93	0	4.155	10.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.524
i003methanol	2698	i003	1	13	3	0	methanol	-74.3	abs	1.3288	0.43	0.47	31.77	0	0	0.2209	82.397	10.913	26.258	0	0	0	0	0	0	0	0	3.214	29.93	0	4.155	10.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.524
i003water	2574	i003	1	13	3	0	water	-76.4	abs	1	1	1	1	1	1	1	82.397	10.913	26.258	0	0	0	0	0	0	0	0	3.214	29.93	0	4.155	10.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.524
i004acetonitrile	2767	i004	1	13	3	0	acetonitrile	-75.7	abs	1.3442	0.07	0.32	41.2511	0	0	0.1024	126.9	16.518	57.428	12.388	0	0	0	0	0	0	0	2.772	28.528	0	1.4	8.364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.189
i004water	2579	i004	1	13	3	0	water	-71.5	abs	1	1	1	1	1	1	1	126.9	16.518	57.428	12.388	0	0	0	0	0	0	0	2.772	28.528	0	1.4	8.364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.189
i005water	2573	i005	1	13	3	0	water	-69.6	abs	1	1	1	1	1	1	1	123.369	17.546	56.552	11.609	0	0	0	0	0	0	0	2.302	26.986	0	0.501	6.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.217
i006acetonitrile	2771	i006	1	13	3	0	acetonitrile	-70.9	abs	1.3442	0.07	0.32	41.2511	0	0	0.1024	138.709	21.143	68.597	12.952	0	0	0	0	0	0	0	1.859	25.18	0	0	4.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.711
i006water	2586	i006	1	13	3	0	water	-67.3	abs	1	1	1	1	1	1	1	138.709	21.143	68.597	12.952	0	0	0	0	0	0	0	1.859	25.18	0	0	4.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.711
i007water	2568	i007	1	13	3	0	water	-68.7	abs	1	1	1	1	1	1	1	167.377	19.036	86.142	23.1	0	0	0	0	0	0	0	2.35	26.856	0	0.251	6.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.764
