c001water	2602	c001	-1	14	1	0	water	-67.9	abs	1	1	1	1	1	1	1	30.815	53.509	8.685	38.401	27.342	26.147	12.85	9.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.470
c046bwater	2620	c046b	-1	14	7	0	water	-64.0	abs	1	1	1	1	1	1	1	19.268	38.864	0	0	0	26.129	13.717	9.692	0	0	0	19.217	0.041	0	20.898	0	0	11.029	0	0	0	0	0	0	0	0	0	0	0	0	0	103.478
c065water	2612	c065	-1	14	2	0	water	-80.0	abs	1	1	1	1	1	1	1	56.562	11.395	26.197	0	0	45.175	13.199	8.276	4.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.133
c066water	2610	c066	-1	14	2	0	water	-78.5	abs	1	1	1	1	1	1	1	81.051	14.89	42.638	8.938	0	44.062	13.307	8.426	4.964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.002
c067water	2604	c067	-1	14	2	0	water	-75.8	abs	1	1	1	1	1	1	1	102.533	17.915	57.06	13.218	0	44.04	13.321	8.45	5.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.488
c068water	2611	c068	-1	14	2	0	water	-76.0	abs	1	1	1	1	1	1	1	100.563	18.41	56.132	12.118	0	41.751	12.749	8.277	4.738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.725
c069water	2605	c069	-1	14	2	0	water	-76.3	abs	1	1	1	1	1	1	1	121.58	21.334	70.032	14.22	0	40.551	13.02	8.328	4.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.465
c070water	2614	c070	-1	14	2	0	water	-72.1	abs	1	1	1	1	1	1	1	118.649	21.788	68.486	13.047	0	39.577	12.659	8.221	3.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.014
c071water	2608	c071	-1	14	2	0	water	-75.1	abs	1	1	1	1	1	1	1	78.584	32.76	41.095	27.917	0	43.986	13.338	8.466	4.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.330
c072water	2609	c072	-1	14	2	0	water	-75.4	abs	1	1	1	1	1	1	1	102.523	63.879	57.131	84.796	0	41.279	13.445	8.615	4.799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.681
