c001water	2602	c001	-1	14	1	0	water	-67.9	abs	1	1	1	1	1	1	1	30.815	53.509	8.685	38.401	27.342	26.147	12.85	9.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.470
c046bwater	2620	c046b	-1	14	7	0	water	-64.0	abs	1	1	1	1	1	1	1	19.268	38.864	0	0	0	26.129	13.717	9.692	0	0	0	19.217	0.041	0	20.898	0	0	11.029	0	0	0	0	0	0	0	0	0	0	0	0	0	103.478
c047water	2631	c047	1	14	7	0	water	-74.6	abs	1	1	1	1	1	1	1	79.28	0	0	0	0	16.792	22.313	21.862	0	0	0	7.066	34.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.138
c050water	2630	c050	1	14	2	0	water	-76.6	abs	1	1	1	1	1	1	1	85.15	11.878	26.052	0	0	26.05	34.359	36.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.078
c051water	2629	c051	1	14	2	0	water	-73.6	abs	1	1	1	1	1	1	1	108.556	14.694	42.553	9.154	0	25.648	33.512	34.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.899
c052water	2628	c052	1	14	2	0	water	-66.3	abs	1	1	1	1	1	1	1	104.773	21.56	49.49	0	0	22.504	23.056	25.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.838
c053water	2627	c053	1	14	2	0	water	-62.2	abs	1	1	1	1	1	1	1	149.274	27.642	79.519	17.175	0	17.628	22.727	23.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.544
c054water	2625	c054	1	14	2	0	water	-66.3	abs	1	1	1	1	1	1	1	103.103	25.606	47.537	20.45	0	30.124	24.121	25.35	9.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.833
c056water	2626	c056	1	14	2	0	water	-55.7	abs	1	1	1	1	1	1	1	119.309	73.494	59.18	95.375	0	28.834	22.975	20.499	8.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.637
c065water	2612	c065	-1	14	2	0	water	-80.0	abs	1	1	1	1	1	1	1	56.562	11.395	26.197	0	0	45.175	13.199	8.276	4.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.133
